HASHTAG FILE relative_frequency_H_C  frequency_H_in_C  frequency_H_overall  count_H_in_C count_hashtags_in_C count_H_entire_dataset count_hashtags_entire_dataset
RE4 1103001381114429440.hashtags 1415.75000000000030417388  .05000000000000000000  .00003531696980399081  1 20 1 28315
RE6 1103001381114429440.hashtags 1415.75000000000030417388  .05000000000000000000  .00003531696980399081  1 20 1 28315
ResidentEvil2 1103001381114429440.hashtags 1415.75000000000030417388  .05000000000000000000  .00003531696980399081  1 20 1 28315
ResidentEvil4 1103001381114429440.hashtags 1415.75000000000010373908  .10000000000000000000  .00007063393960798163  2 20 2 28315
ResidentEvil 1103001381114429440.hashtags 1982.05000000000008911296  .35000000000000000000  .00017658484901995408  7 20 5 28315
REBHFun 1103001381114429440.hashtags 707.87500000000000176083  .20000000000000000000  .00028253575843192654  4 20 8 28315
REBH26th 1103001381114429440.hashtags 1132.60000000000005092169  .20000000000000000000  .00017658484901995408  4 20 5 28315
RE 1103001381114429440.hashtags 28.50503355704697986896  .60000000000000000000  .02104891400317852728  12 20 596 28315
ResidentEvil 1103001381114429440.hashtags 1982.05000000000008911296  .35000000000000000000  .00017658484901995408  7 20 5 28315
REBHFun 1103001381114429440.hashtags 707.87500000000000176083  .20000000000000000000  .00028253575843192654  4 20 8 28315
REBH26th 1103001381114429440.hashtags 1132.60000000000005092169  .20000000000000000000  .00017658484901995408  4 20 5 28315
ResidentEvil4 1103001381114429440.hashtags 1415.75000000000010373908  .10000000000000000000  .00007063393960798163  2 20 2 28315
AhmaudArbery 110396781.hashtags 670.17751479289942088207  .30769230769230769230  .00045912060745188062  4 13 13 28315
AhmaudArbery 110396781.hashtags 670.17751479289942088207  .30769230769230769230  .00045912060745188062  4 13 13 28315
GeorgeFloyd 110396781.hashtags 1452.05128205128208912008  .15384615384615384615  .00010595090941197245  2 13 3 28315
COVID19 110396781.hashtags 1.86479188619599578498  .07692307692307692307  .04125022073106127494  1 13 1168 28315
AhmaudArbery 110396781.hashtags 670.17751479289942088207  .30769230769230769230  .00045912060745188062  4 13 13 28315
AhmaudArbery 110396781.hashtags 670.17751479289942088207  .30769230769230769230  .00045912060745188062  4 13 13 28315
AmirLocke 110396781.hashtags 408.38942307692307793758  .23076923076923076923  .00056507151686385308  3 13 16 28315
AmirLocke 110396781.hashtags 408.38942307692307793758  .23076923076923076923  .00056507151686385308  3 13 16 28315
DaunteWright 110396781.hashtags 726.02564102564104451285  .07692307692307692307  .00010595090941197245  1 13 3 28315
GeorgeFloyd 110396781.hashtags 1452.05128205128208912008  .15384615384615384615  .00010595090941197245  2 13 3 28315
JustinPeoples 110396781.hashtags 2178.07692307692323646721  .15384615384615384615  .00007063393960798163  2 13 2 28315
JustinPeoples 110396781.hashtags 2178.07692307692323646721  .15384615384615384615  .00007063393960798163  2 13 2 28315
AmirLocke 110396781.hashtags 408.38942307692307793758  .23076923076923076923  .00056507151686385308  3 13 16 28315
HappyNewYear2022 1104045001321926656.hashtags 1490.26315789473716221378  .05263157894736842105  .00003531696980399081  1 19 1 28315
HappyNewYear 1104045001321926656.hashtags 298.05263157894737336723  .10526315789473684210  .00035316969803990817  2 19 10 28315
January6th 1104045001321926656.hashtags 72.69576379974326064218  .10526315789473684210  .00144799576196362352  2 19 41 28315
OmicronVariant 1104045001321926656.hashtags 114.63562753036437462169  .05263157894736842105  .00045912060745188062  1 19 13 28315
Novak_Djokovic 1104045001321926656.hashtags 1490.26315789473716221378  .05263157894736842105  .00003531696980399081  1 19 1 28315
OmicronVarient 1104045001321926656.hashtags 745.13157894736847561489  .05263157894736842105  .00007063393960798163  1 19 2 28315
RobertBurns 1104045001321926656.hashtags 1490.26315789473716221378  .05263157894736842105  .00003531696980399081  1 19 1 28315
Infrastructurebill 1104045001321926656.hashtags 1490.26315789473716221378  .05263157894736842105  .00003531696980399081  1 19 1 28315
COVID 1104045001321926656.hashtags 1.95958337658742517036  .10526315789473684210  .05371711107187003355  2 19 1521 28315
Detroit 1104045001321926656.hashtags 1490.26315789473716221378  .05263157894736842105  .00003531696980399081  1 19 1 28315
January6thInsurrection 1104045001321926656.hashtags 496.75438596491229363392  .05263157894736842105  .00010595090941197245  1 19 3 28315
ValeryGergiev 1104045001321926656.hashtags 745.13157894736847561489  .05263157894736842105  .00007063393960798163  1 19 2 28315
KetanjiBrownJackson 1104045001321926656.hashtags 30.41353383458646619560  .05263157894736842105  .00173053152039555006  1 19 49 28315
SOTU 1104045001321926656.hashtags 16.37651821862348178307  .05263157894736842105  .00321384425216316440  1 19 91 28315
CriticsChoiceAwards 1104045001321926656.hashtags 993.50877192982458726785  .10526315789473684210  .00010595090941197245  2 19 3 28315
CriticsChoiceAwards2022 1104045001321926656.hashtags 1490.26315789473716221378  .05263157894736842105  .00003531696980399081  1 19 1 28315
COVID19 1104045001321926656.hashtags 1.27591023792357606346  .05263157894736842105  .04125022073106127494  1 19 1168 28315
RollingStones 1104045001321926656.hashtags 1490.26315789473716221378  .05263157894736842105  .00003531696980399081  1 19 1 28315
trumpet 1104045001321926656.hashtags 1490.26315789473716221378  .05263157894736842105  .00003531696980399081  1 19 1 28315
ไอกะทิยู 1105668831043715072.hashtags 5663.00000000000001408671  .80000000000000000000  .00014126787921596327  4 5 4 28315
ไอกะทิยู 1105668831043715072.hashtags 5663.00000000000001408671  .80000000000000000000  .00014126787921596327  4 5 4 28315
ไอกะทิยู 1105668831043715072.hashtags 5663.00000000000001408671  .80000000000000000000  .00014126787921596327  4 5 4 28315
ไอกะทิยู 1105668831043715072.hashtags 5663.00000000000001408671  .80000000000000000000  .00014126787921596327  4 5 4 28315
ไต้ฝุ่นเดือนตุลา 1105668831043715072.hashtags 5663.00000000000121669555  .20000000000000000000  .00003531696980399081  1 5 1 28315
abed 1105735643135537152.hashtags 161.80000000000000072971  .20000000000000000000  .00123609394313967861  1 5 35 28315
FluTruxKlan 1105735643135537152.hashtags 157.30555555555555594685  .20000000000000000000  .00127141091294366943  1 5 36 28315
MichaelCooper 1105735643135537152.hashtags 5663.00000000000121669555  .20000000000000000000  .00003531696980399081  1 5 1 28315
OttawaPolice 1105735643135537152.hashtags 707.87500000000000176083  .20000000000000000000  .00028253575843192654  1 5 8 28315
UCP 1105735643135537152.hashtags 514.81818181818182277540  .20000000000000000000  .00038848666784389899  1 5 11 28315
RussiaReport 1105841749442904065.hashtags 269.66666666666666860467  .14285714285714285714  .00052975454705986226  1 7 15 28315
Reparations 1105841749442904065.hashtags 1348.33333333333336847539  .14285714285714285714  .00010595090941197245  1 7 3 28315
slavery 1105841749442904065.hashtags 4045.00000000000086898735  .14285714285714285714  .00003531696980399081  1 7 1 28315
Empire 1105841749442904065.hashtags 2022.50000000000014815823  .14285714285714285714  .00007063393960798163  1 7 2 28315
ClimateCrisis 1105841749442904065.hashtags 101.12500000000000024952  .14285714285714285714  .00141267879215963270  1 7 40 28315
Partygatefines 1105841749442904065.hashtags 809.00000000000003635646  .14285714285714285714  .00017658484901995408  1 7 5 28315
BorisJohnson 1105841749442904065.hashtags 38.89423076923076932674  .14285714285714285714  .00367296485961504502  1 7 104 28315
หมอกระต่าย 1105919055595167744.hashtags 809.00000000000003635646  .14285714285714285714  .00017658484901995408  1 7 5 28315
ตํารวจมีไว้ทําอะไร 1105919055595167744.hashtags 4045.00000000000086898735  .14285714285714285714  .00003531696980399081  1 7 1 28315
ตํารวจมีไว้ทําไม 1105919055595167744.hashtags 4045.00000000000086898735  .14285714285714285714  .00003531696980399081  1 7 1 28315
แตงโม 1105919055595167744.hashtags 122.57575757575757579709  .14285714285714285714  .00116546000353169698  1 7 33 28315
เเตงโมนิดา 1105919055595167744.hashtags 4045.00000000000086898735  .14285714285714285714  .00003531696980399081  1 7 1 28315
เเตงโมตกน้ำ 1105919055595167744.hashtags 4045.00000000000086898735  .14285714285714285714  .00003531696980399081  1 7 1 28315
เเตงโมตกเรือ 1105919055595167744.hashtags 4045.00000000000086898735  .14285714285714285714  .00003531696980399081  1 7 1 28315
Ukraine 1106090736276004864.hashtags 2.81237584425903853802  .33333333333333333333  .11852375066219318382  1 3 3356 28315
Russia 1106090736276004864.hashtags 9.42419703777666833187  .66666666666666666666  .07073989051739360762  2 3 2003 28315
RussianArmy 1106090736276004864.hashtags 242.00854700854700958584  .33333333333333333333  .00137736182235564188  1 3 39 28315
cancelspotify 1106771843929788419.hashtags 7078.75000000000152086943  .25000000000000000000  .00003531696980399081  1 4 1 28315
toiletgate 1106771843929788419.hashtags 3539.37500000000025934770  .25000000000000000000  .00007063393960798163  1 4 2 28315
BeBestAuctions 1106771843929788419.hashtags 7078.75000000000152086943  .25000000000000000000  .00003531696980399081  1 4 1 28315
ClarenceThomasResign 1106771843929788419.hashtags 7078.75000000000152086943  .25000000000000000000  .00003531696980399081  1 4 1 28315
dogs 1108297656550318080.hashtags 27.92406311637080874726  .05128205128205128205  .00183648242980752251  4 78 52 28315
SoCal 1108297656550318080.hashtags 272.25961538461538526812  .07692307692307692307  .00028253575843192654  6 78 8 28315
DogLover 1108297656550318080.hashtags 272.25961538461538523273  .03846153846153846153  .00014126787921596327  3 78 4 28315
BettyWhite 1108297656550318080.hashtags 17.28632478632478653879  .01282051282051282051  .00074165636588380716  1 78 21 28315
ADOPT 1108297656550318080.hashtags 22.68830128205128210272  .03846153846153846153  .00169521455059155924  3 78 48 28315
losangeles 1108297656550318080.hashtags 363.01282051282059073395  .01282051282051282051  .00003531696980399081  1 78 1 28315
FOSTER 1108297656550318080.hashtags 139.62031558185404601165  .06410256410256410256  .00045912060745188062  5 78 13 28315
husky 1108297656550318080.hashtags 272.25961538461538523273  .03846153846153846153  .00014126787921596327  3 78 4 28315
CA 1108297656550318080.hashtags 42.70739064856711920124  .30769230769230769230  .00720466184001412678  24 78 204 28315
CA 1108297656550318080.hashtags 42.70739064856711920124  .30769230769230769230  .00720466184001412678  24 78 204 28315
CA 1108297656550318080.hashtags 42.70739064856711920124  .30769230769230769230  .00720466184001412678  24 78 204 28315
CA 1108297656550318080.hashtags 42.70739064856711920124  .30769230769230769230  .00720466184001412678  24 78 204 28315
SoCal 1108297656550318080.hashtags 272.25961538461538526812  .07692307692307692307  .00028253575843192654  6 78 8 28315
ADOPT 1108297656550318080.hashtags 22.68830128205128210272  .03846153846153846153  .00169521455059155924  3 78 48 28315
Tennessee 1108297656550318080.hashtags 72.60256410256410581234  .01282051282051282051  .00017658484901995408  1 78 5 28315
DogLover 1108297656550318080.hashtags 272.25961538461538523273  .03846153846153846153  .00014126787921596327  3 78 4 28315
ADOPT 1108297656550318080.hashtags 22.68830128205128210272  .03846153846153846153  .00169521455059155924  3 78 48 28315
FOSTER 1108297656550318080.hashtags 139.62031558185404601165  .06410256410256410256  .00045912060745188062  5 78 13 28315
CA 1108297656550318080.hashtags 42.70739064856711920124  .30769230769230769230  .00720466184001412678  24 78 204 28315
A5434486 1108297656550318080.hashtags 363.01282051282059073395  .01282051282051282051  .00003531696980399081  1 78 1 28315
CA 1108297656550318080.hashtags 42.70739064856711920124  .30769230769230769230  .00720466184001412678  24 78 204 28315
A5468862 1108297656550318080.hashtags 363.01282051282059073395  .01282051282051282051  .00003531696980399081  1 78 1 28315
LosAngeles 1108297656550318080.hashtags 103.71794871794871925297  .05128205128205128205  .00049443757725587144  4 78 14 28315
SoCal 1108297656550318080.hashtags 272.25961538461538526812  .07692307692307692307  .00028253575843192654  6 78 8 28315
DogLover 1108297656550318080.hashtags 272.25961538461538523273  .03846153846153846153  .00014126787921596327  3 78 4 28315
Hero 1108297656550318080.hashtags 36.30128205128205187829  .01282051282051282051  .00035316969803990817  1 78 10 28315
LosAngeles 1108297656550318080.hashtags 103.71794871794871925297  .05128205128205128205  .00049443757725587144  4 78 14 28315
FOSTER 1108297656550318080.hashtags 139.62031558185404601165  .06410256410256410256  .00045912060745188062  5 78 13 28315
A5444751 1108297656550318080.hashtags 363.01282051282059073395  .01282051282051282051  .00003531696980399081  1 78 1 28315
CA 1108297656550318080.hashtags 42.70739064856711920124  .30769230769230769230  .00720466184001412678  24 78 204 28315
A5454176 1108297656550318080.hashtags 363.01282051282059073395  .01282051282051282051  .00003531696980399081  1 78 1 28315
SiberianHusky 1108297656550318080.hashtags 363.01282051282059073395  .01282051282051282051  .00003531696980399081  1 78 1 28315
CA 1108297656550318080.hashtags 42.70739064856711920124  .30769230769230769230  .00720466184001412678  24 78 204 28315
CA 1108297656550318080.hashtags 42.70739064856711920124  .30769230769230769230  .00720466184001412678  24 78 204 28315
dogs 1108297656550318080.hashtags 27.92406311637080874726  .05128205128205128205  .00183648242980752251  4 78 52 28315
Husky 1108297656550318080.hashtags 242.00854700854701480615  .02564102564102564102  .00010595090941197245  2 78 3 28315
CA 1108297656550318080.hashtags 42.70739064856711920124  .30769230769230769230  .00720466184001412678  24 78 204 28315
A5459051 1108297656550318080.hashtags 363.01282051282059073395  .01282051282051282051  .00003531696980399081  1 78 1 28315
Terrier 1108297656550318080.hashtags 363.01282051282059073395  .01282051282051282051  .00003531696980399081  1 78 1 28315
CA 1108297656550318080.hashtags 42.70739064856711920124  .30769230769230769230  .00720466184001412678  24 78 204 28315
A5444594 1108297656550318080.hashtags 363.01282051282059073395  .01282051282051282051  .00003531696980399081  1 78 1 28315
